Title,Artist,Count,Lyrics
History,Olivia Holt,189153939,"Sorry, I don't really see this workin' out It's nothin' you did I just can't do this right now No easy way to say this and I don't know how It's nothin' ya' did But here goes lettin' you down  Baby, you're so perfect But he's the perfect one for me I know that you're worth it But somethin' 'bout him gets to me Gets to me, all I need Plus, we got history  I used to love him, he used to love me Yeah, we go way, way, way, way back We love, love, love like that (Now) Now, I still love him, and he still loves me Yeah, we go way, way, way, way back We love, love, love like that (We go way, way, way, way, way, way, way, way back)  I didn't know I felt the way I did before It's nothin' I did Now, I guess I'm sure It's like we never really ever closed that door It's nothin' we did But, now, our hearts want more  Baby, you're so perfect But he's the perfect one for me I know that you're worth it But somethin' 'bout him gets to me Gets to me, all I need Plus, we got history  I used to love him, he used to love me Yeah, we go way, way, way, way back We love, love, love like that (Now) Now, I still love him, and he still loves me Yeah, we go way, way, way, way back We love, love, love like that (We go way, way, way, way, way, way, way, way back)  Baby, you're so perfect But... Baby, you're so perfect But... Baby, you're so perfect But (he's the perfect one for me) Baby, you're so perfect But (he's the perfect one for me)  Baby, you're so perfect But he's the perfect one for me I know that you're worth it But somethin' 'bout him gets to me Gets to me, all I need Plus, we got history  I used to love him, he used to love me Yeah, we go way, way, way, way back We love, love, love like that (Now) Now, I still love him, and he still loves me Yeah, we go way, way, way, way back We love, love, love like that I used to love him, he used to love me Yeah, we go way, way, way, way back We love, love, love like that (Now) Now, I still love him, and he still loves me Yeah, we go way, way, way, way back We love, love, love like that  Yeah, we go way, way, way, way, way, way, way, way back"
Lemon - Drake Remix,N.E.R.D,102129084,"The truth will set you free But first, it'll piss you off  Hate! Bad bitches wanna be my bae Hate! Hunt me down like the C.I.A Hate! Side of my car, tryna see my face Hate! Want me to beat it like the T.I. case Oh (hate!) and if it's heated I'ma feed my face Hate! And best believe, it's gon' be outrageous Hate! Hatin' niggas can't believe my race Hate! Niggas hit you with the Eli face, oh  Bouncin' around, bouncin' around, bouncin' Bouncin' around, bouncin' around, bouncin' Scrunchin' their eyes with your name in their mouth and Bouncin' around, bouncin' around, bouncin'  Hate! You keep askin' me where I'm from Hate! About the borders and, 'Did I run?' Hate! Keep askin' how I feel 'bout guns Hate! There's a light and dark army, which side you choose? Oh Hate! If not now then when? Hate! And if not me then who? Hate! Don't drink the Kool-Aid, my friends Hate! I tried to tell y'all about this dude  Bouncin' around, bouncin' around, bouncin' Bouncin' around, bouncin' around, bouncin' Hate supplements are found right in their couches Bouncin' around, bouncin' around, bouncin'  Wait, wait a minute Shout out to them people, people Wait, wait a minute P-p-p-people, people Wait, wait a minute Mad ethnic right now  I get it how I live it I live it how I get it Count the mothafuckin' digits I pull up with a lemon Not 'cause she ain't livin' It's just your eyes get acidic And this here ain't a scrimmage Mothafucka, we ain't finished I told you we won't stop A nigga 'bouta business Like yours, but you rent it Wave hello to the top Nigga the Veyron glide Tell the paparazzi get the lens right Got the window down, top, blowin' la Got the hazards on, only doin' five  You can catch me, Rih, in the new La Ferrar' And the truck behind me got arms Yeah, longer than LeBron Just waitin' for my thumb like The Fonz Woo! This beat tastes like lunch But it's runnin' from veneers and it's runnin' from the fronts But everyday, hey, wasn't lemonade I was afraid, once a nigga graduate Would I be okay? So I prayed and I played It's Rihanna, nigga My constellation in space Warp speed, Doctor Spock couldn't chase, nigga  Nigga, bath salt, bitin' speakers in the face Bath salt, bitin' speakers in the face Bath, bath salt, bitin' speakers in the face Bath, bath salt, bitin' speakers in the face Bath, bath salt, bitin' speakers in the face Bath, bath salt, bitin' speakers in the face Bath, bath salt, bitin' speakers in the face Bath, bath salt, bitin' speakers in the face Bath, bath salt, bitin' speakers in the face  I get it how I live it I live it how I get it Count the mothafuckin' digits I pull up with a lemon Not 'cause she ain't livin' It's just your eyes get acidic And this here ain't a scrimmage Mothafucka, we ain't finished I told you we won't stop A nigga 'bouta business Like yours, but you rent it Wave hello to the top Nigga the Veyron glide Tell the paparazzi get the lens right Got the window down, top, blowin' la Got the hazards on, only doin' five You can catch me...  Bouncin' around, bouncin' around, bouncin'  You can catch me Wait, wait a minute Wait, wait a minute Wait, wait a minute Wait, wait a minute Wait, wait a minute Wait, wait a minute Wait, wait a minute Wait, wait a minute"
Ride,Twenty One Pilots,896934406,"I just wanna stay in the sun where I find I know it's hard sometimes Pieces of peace in the sun's peace of mind I know it's hard sometimes Yeah, I think about the end just way too much But it's fun to fantasize On my enemies I wouldn't wish who I was But it's fun to fantasize (Size, size)  Oh-woah-woah, oh-woah-woah, I'm fallin' So I'm takin' my time on my ride, oh-woah-woah, I'm fallin' So I'm takin' my time on my ride Takin' my time on my ride  'I'd die for you,' that's easy to say We have a list of people that we would take A bullet for them, a bullet for you A bullet for everybody in this room But I don't seem to see many bullets comin' through See many bullets comin' through Metaphorically, I'm the man But literally, I don't know what I'd do 'I'd live for you,' an' that's hard to do Even harder to say when you know it's not true Even harder to write when you know that tonight There were people back home who tried talkin' to you But then you ignore them still All these questions they're for real Like who would you live for? Who would you die for? And would you ever kill?  Oh-woah-woah, oh-woah-woah, I'm fallin' So I'm takin' my time on my ride, oh-woah-woah, I'm fallin' So I'm takin' my time on my ride Takin' my time on my ride  I've been thinkin' too much I've been thinkin' too much I've been thinkin' too much I've been thinkin' too much Help me I've been thinkin' too much I've been thinkin' too much I've been thinkin' too much Help me I've been thinkin' too much I've been thinkin' too much I've been thinkin' too much  Oh-woah-woah, oh-woah-woah, I'm fallin' So I'm takin' my time on my ride, oh-woah-woah, I'm fallin' So I'm takin' my time Takin' my time on my ride, woah-oh-oh (Wuh, yeah) Oh-woah-woah, oh-woah-woah, I'm fallin' So I'm takin' my time on my ride, oh-woah-woah, I'm fallin' So I'm takin' my time on my  I've been thinkin' too much Help me I've been thinkin' too much Help me I've been thinkin' too much I've been thinkin' too much I've been thinkin' too much Help me I've been thinkin' too much I've been thinkin' too much I've been thinkin' too much Help me"
This One's for You (feat. Zara Larsson) (Official Song UEFA EURO 2016),David Guetta,372006752,"Mmm, oh  We're born to fly So let's keep livin' 'til it all falls down Let's close our eyes And let the moment drive the whole world out  We're in this together Hear our hearts beat together We stand strong together We're in this forever This one's for you This one's for you (Yeah)   Wavin' colored flags We won't surrender, there's no standin' down  (Standin' down) Love's a playin' field It's full of winners, we're breakin' new ground  We're in this together Hear our hearts beat together We stand strong together We're in this forever (Forever) This one's for you This one's for you (Oh yeah)   In this together Woah, woah Oooooh  We're in this together Hear our hearts beat together We stand strong together We're in this forever This one's for you"
Hotter Than Hell,Dua Lipa,187347168,"Ah yeah Ah yeah  He calls me the devil I make him wanna sin Every time I knock, he can't help but let me in Must be homesick for the real I'm the realest it gets You probably still adore me With my hands around your neck  Can you feel the warmth? Yeah As my kiss goes down you like some sweet alcohol Where I'm coming from, yeah It's the darker side of me that makes you feel so numb  'Cause Im hot like hell Does it burn when I'm not there? And you're by yourself Am I the answer to your prayers? I'm giving you that pleasure heaven And I'll give it to you Hotter than hell Hotter than hell  You're my manna from heaven We all gotta get fed Cant let me know I'm wanted Cant let me in your head I'm not here to make you kneel But it's praise that I get You ain't gonna walk free boy Not finished with you yet, no  Can you feel the warmth? Yeah As my kiss goes down you like some sweet alcohol Where Im coming from, yeah It's the darker side of me that makes you feel so numb  'Cause I'm hot like hell Does it burn when I'm not there? And you're by yourself Am I the answer to your prayers? I'm giving you that pleasure heaven And I'll give it to you Hotter than hell Hotter than hell  Oh, you're down right there You make me feel right there When you lay me down right there We just make it right there 'Cause you're looking so right there Baby, you should touch me right there If you take me right there We could make it  'Cause I'm hot like hell Does it burn when I'm not there? And you're by yourself Am I the answer to your prayers? I'm giving you that pleasure heaven And I'll give it to you Hotter than hell Hotter than hell Hotter than hell Hotter than hell And I'll give it to you Hotter than hell"
Raging (feat. Kodaline),Kygo,213401549,"Standing in the cold in the frozen wind I'm leaving you behind but it's not the end No, no, no Walking on a plane as I hold my breath It's gonna be weeks 'til I breathe again No, no, no  I know that you hate it And I hate it just as much as you But if you can brave it, I can brave it Brave it all for you  Call me anytime that you see the lightning Don't you feel alone, you can always find me We've got a wild love raging, raging Lost among a million changing faces Every day our hearts keep trading places We've got a wild love raging, raging  Raging, raging Raging, raging Raging, raging  Checking into hotel loneliness It's not what I've been used to, I confess To wake up three times a night Talking to a stranger's nothing new She knows how to smile, but not like you So I wait for you all night  I know that you hate it And I hate it just as much as you But if you can brave it, I can brave it Brave it all for you  Call me anytime that you see the lightning Don't you feel alone, you can always find me We've got a wild love raging, raging Lost among a million changing faces Every day our hearts keep trading places We've got a wild love raging, raging  Raging, raging  Call me anytime that you see the lightning Don't you feel alone, you can always find me We've got a wild love raging, raging Rolling on the wind with you forever Holding onto us for worse or better We've got a wild love raging, raging  Raging, raging Raging, raging  Call me anytime that you see the lightning Never feel alone, you can always find me We've got a wild love raging, raging"
Best Part (feat. Daniel Caesar),H.E.R.,391340209,"Oh, hey  You don't know babe When you hold me And kiss me slowly It's the sweetest thing And it don't change If I had it my way You would know that you are  You're the coffee that I need in the morning You're my sunshine in the rain when it's pouring Won't you give yourself to me Give it all, oh  I just wanna see I just wanna see how beautiful you are You know that I see it I know you're a star Where you go I'll follow No matter how far If life is a movie Oh you're the best part, oh Then you're the best part, ooh Best part  It's this sunrise And those brown eyes, yes You're the one that I desire When we wake up And then we make love (Make love) It makes me feel so nice  You're my water when I'm stuck in the desert You're the Tylenol I take when my head hurts You're the sunshine on my life  I just wanna see how beautiful you are You know that I see it I know you're a star Where you go I'll follow No matter how far If life is a movie Then you're the best part, oh You're the best part, ooh Best part  If you love me, won't you say something? If you love me, won't you? Won't you? If you love me, won't you say something? If you love me, won't you? Love me, won't you? If you love me, won't you say something? If you love me, won't you? If you love me, won't you say something? If you love me, won't you? Love me, won't you? If you love me, won't you say something? If you love me, won't you? If you love me, won't you say something? If you love me, won't you? Love me, won't you?"
Waves,Kanye West,230301742,"Turn me up!  Step up in this bitch like (Turn me up!) I'm the one your bitch like Yeah I'm the one your bitch like (Turn me up!) And I be talkin' shit like I ain't scared to lose a fistfight (Turn me up!) And she grabbin' on my, like She wanna see if it'll fit right (Turn me up!) That's just the wave  (Yeah) Waves don't die Let me crash here for the moment, yeah I don't need to own it No lie Waves don't die, baby Let me crash here for a moment Baby, I don't, I don't need to own you (Yeah, yeah, yeah, yeah) (Turn me up!)  Sun don't shine in the shade, ugh (Turn me up!) Bird can't fly in a cage, ugh (Turn me up!) Even when somebody go away (Turn me up!) The feelings don't really go away That's just the wave  (Yeah) Waves don't die Let me crash here for the moment I don't need to own it No lie Waves don't die, baby Let me crash here for a moment Baby, I don't, I don't need to own you (Yeah, yeah, yeah, yeah)  No lie No lie No lie You set the night on fire I'm still gon' be here in the morning No lie  (Humming)  No lie Ooh baby, ooh baby, ooh yeah You set the night on fire I'm still gon' be here in the morning No lie"
8 Letters,Why Don't We,151874134,"You know me the best You know my worst, see me hurt, but you don't judge That, right there, is the scariest feeling Opening and closing up again I've been hurt so I don't trust Now here we are, staring at the ceiling  I've said those words before but it was a lie And you deserve to hear them a thousand times  If all it is is eight letters Why is it so hard to say? If all it is is eight letters Why am I in my own way? Why do I pull you close And then ask you for space If all it is is eight letters Why is it so hard to say?  Isn't it amazing How almost every line On our hands align When your hand's in mine It's like I'm whole again Isn't that a sign? I should speak my mind  I've said those words before but it was a lie And you deserve to hear them a thousand times  If all it is is eight letters Why is it so hard to say? If all it is is eight letters Why am I in my own way? Why do I pull you close And then ask you for space If all it is is eight letters Why is it so hard to say? (Woah, oh yeah)  When I close my eyes It's you there in my mind When I close my eyes  If all it is is eight letters Why is it so hard to say? If all it is is eight letters Why am I in my own way? Why do I pull you close And then ask you for space If all it is is eight letters Why is it so hard to say?  If all it is is eight letters When I close my eyes It's you there in my mind  (It's only you) When I close my eyes If all it is is eight letters When I close my eyes It's you there in my mind (You) When I close my eyes If all it is is eight letters"
Come & Get It,Selena Gomez,206986814,"When you're ready come and get it Na-na-na-na, na-na-na-na, na-na-na-na When you're ready come and get it Na-na-na-na, na-na-na-na, na-na-na-na When you're ready, when you're ready When you're ready come and get it Na-na-na-na, na-na-na-na, na-na-na-na  You ain't gotta worry, it's an open invitation I'll be sitting right here real patient All day, all night, I'll be waiting standby Can't stop, because I love it Hate the way I love you All day, all night Maybe I'm addicted for life, no lie  I'm not too shy to show I love you I got no regrets I love you much too much to hide you This love ain't finished yet This love ain't finished yet So baby, whenever you're ready  When you're ready come and get it Na-na-na-na, na-na-na-na, na-na-na-na When you're ready come and get it Na-na-na-na, na-na-na-na, na-na-na-na When you're ready, when you're ready When you're ready come and get it Na-na-na-na, na-na-na-na, na-na-na-na  You got the kind of love that I want, let me get that (Let me get that, yeah) And baby, once I get it, I'm yours, no take-backs Gon' love you for life, I ain't leaving your side Even if you knock it, ain't no way to stop it Forever, you're mine Baby, I'm addicted, no lie, no lie  I'm not too shy to show I love you I got no regrets So baby, whenever you're ready...  When you're ready come and get it Na-na-na-na, na-na-na-na, na-na-na-na When you're ready come and get it Na-na-na-na, na-na-na-na, na-na-na-na When you're ready, when you're ready When you're ready come and get it Na-na-na-na, na-na-na-na, na-na-na-na  This love will be the death of me But I know I'll die happily I'll know, I'll know, I'll know Because you love me so Yeah  When you're ready come and get it Na-na-na-na, na-na-na-na, na-na-na-na When you're ready come and get it Na-na-na-na, na-na-na-na, na-na-na-na (I'm gonna get it, yeah yeah) When you're ready, when you're ready When you're ready come and get it (When you're ready, when you're ready Come and get it, get it) Na-na-na-na, na-na-na-na, na-na-na-na"
"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",DJ Khaled,924596294,"We the Best Music Another one! DJ Khaled  Yeah, you're lookin' at the truth The money never lie, no I'm the one, yeah, I'm the one Early mornin' in the Dawn Know you wanna ride now (Let's ride, let's ride!) I'm the one, yeah, I'm the one, yeah And you sick of all those other imitators Don't let the only real one intimidate ya See you watchin', don't run outta time now I'm the one, yeah  Oh-eh-oh-oh-oh, eh-oh I'm the one Oh-eh-oh-oh-oh, eh-oh I'm the only one Oh-eh-oh-oh-oh, eh-oh I'm the one Oh-eh-oh-oh-oh, eh-oh I'm the only one Yeah, yeah!  Quavo! I'm the one that hit that same spot (Hit it) She the one that bring them rain drops (Rain drops) We go back, remember criss-cross and hopscotch? (Hopscotch) You the one that hold me down when the block's hot (Hot) I make your dreams come true when you wake up (Dream) And your look's just the same without no make-up Had to pull up on your mama, see what you're made of (Mama) Ain't gotta worry 'bout 'em commas 'cause my cake up You can run inside my life from that fame bus (Skrrt) 'Cause I promise, when we step out you'll be famous (Yeah) Modern day Bonnie and Clyde what they named us (Why?) 'Cause when we pull upbrt-brt!all angles  Yeah, you're lookin' at the truth The money never lie, no I'm the one, yeah, I'm the one Early mornin' in the Dawn Know you wanna ride now (Let's ride, let's ride!) I'm the one, yeah, I'm the one, yeah And you sick of all those other imitators Don't let the only real one intimidate ya See you watchin', don't run outta time now I'm the one, yeah  Oh-eh-oh-oh-oh, eh-oh I'm the one Oh-eh-oh-oh-oh, eh-oh I'm the only one Oh-eh-oh-oh-oh, eh-oh I'm the one Oh-eh-oh-oh-oh, eh-oh I'm the only one Okay though  Uh, she beat her face up with that new Chanel She like the price, she see the ice, it make her coochie melt When I met her in the club I asked her who she felt Then she went and put that booty on that Gucci belt We don't got no label She say she want bottles, she ain't got no table She don't got no bed frame, she don't got no tables We just watchin' Netflix, she ain't got no cable, okay though Plug, plug, plug, I'm the plug for her She want a nigga that pull her hair and hold the door for her Baby, that's only me, bitch, it okay with me Baby, okay, okay though  Yeah, you're lookin' at the truth The money never lie, no I'm the one, yeah, I'm the one Early mornin' in the Dawn Know you wanna ride now (Let's ride, let's ride!) I'm the one, yeah, I'm the one, yeah And you sick of all those other imitators Don't let the only real one intimidate ya See you watchin', don't run outta time now I'm the one, yeah  Oh-eh-oh-oh-oh, eh-oh I'm the one Oh-eh-oh-oh-oh, eh-oh I'm the only one Oh-eh-oh-oh-oh, eh-oh I'm the one Oh-eh-oh-oh-oh, eh-oh I'm the only one  Lookin' for the one? Well, bitch, you're lookin' at the one I'm the best yet, and yet my best is yet to come 'Cause I've been lookin' for somebody Not just any fuckin' body Don't make me catch a body That's for any and everybody Oh my God, she hit me up all day, get no response Bitch, you blow my high That's like turnin' gold to bronze, roll my eyes And when she on the molly, she a zombie She think we Clyde and Bonnie But it's more like Whitney and Bobby God, forgive me! Tunechi F finessin', I'm a legend Straight up out the Crescent Fly your bae down for the Essence For the record I knew Khaled when that boy was spinnin' records Mula Gang, winnin' record I'm just flexin' on my exes, oh God  Yeah, you're lookin' at the truth The money never lie, no I'm the one, yeah, I'm the one Early mornin' in the Dawn Know you wanna ride now (Let's ride, let's ride!) I'm the one, yeah, I'm the one, yeah And you sick of all those other imitators Don't let the only real one intimidate ya See you watchin', don't run outta time now I'm the one, yeah  Oh-eh-oh-oh-oh, eh-oh I'm the one Oh-eh-oh-oh-oh, eh-oh I'm the only one Oh-eh-oh-oh-oh, eh-oh I'm the one Oh-eh-oh-oh-oh, eh-oh I'm the only one  (Another one) Don't you know, girl? Don't you know, girl? I am the one for you (I'm the one) Yeah, I'm the one Don't you know, girl? Don't you know, girl? I am the one for you (I'm the one) Yeah, I'm the one Don't you know, girl? Don't you know, girl? I am the one for you (I'm the one) Yeah, I'm the one Don't you know, girl? Don't you know, girl? I am the one for you (I'm the one) Yeah, I'm the one"
How Far I'll Go - From 'Moana',Alessia Cara,489216922,"I've been staring at the edge of the water Long as I can remember, never really knowing why I wish I could be the perfect daughter But I come back to the water, no matter how hard I try  Every turn I take, every trail I track Every path I make, every road leads back To the place I know, where I cannot go Where I long to be  See the line where the sky meets the sea? It calls me And no one knows how far it goes If the wind in my sail on the sea stays behind me One day I'll know, if I go there's just no telling how far I'll go  Go-oh-oh-oh-oh-oh-oh-oh-oh-oh Go-oh-oh-oh-oh-oh-oh-oh-oh-oh Go-oh-oh-oh-oh-oh-oh-oh-oh-oh Go-oh-oh-oh-oh-oh-oh-oh-oh-oh  I know everybody on this island seems so happy On this island, everything is by design I know everybody on this island has a role on this island So maybe I can roll with mine  I can lead with pride, I can make us strong I'll be satisfied if I play along But the voice inside sings a different song What is wrong with me?  See the light as it shines on the sea? It's blinding But no one knows, how deep it goes And it seems like it's calling out to me, so come find me And let me know, what's beyond that line, will I cross that line? See the line where the sky meets the sea? It calls me And no one knows, how far it goes If the wind in my sail on the sea stays behind me One day I'll know, how far I'll go"
Sex,Cheat Codes,546422347,"That was unforgettable I wanna do it again You're crazy like an animal And I don't want it to end Tell me all your dreams and darkest fantasies  Let's talk about sex, baby Let's talk about you and me Let's talk about all the good things And the bad things that may be Let's talk about sex, baby Let's talk about you and me Let's talk about all the good things And the bad things that may be Let's talk about sex  That was unbelievable I wanna do it again I'll eat you like a cannibal You're sweet like cinnamon Tell me all your dreams and darkest fantasies  Let's talk about sex, baby Let's talk about you and me Let's talk about all the good things And the bad things that may be Let's talk about sex, baby Let's talk about you and me Let's talk about all the good things And the bad things that may be Let's talk about sex  Let's talk about sex, baby Let's talk about you and me Let's talk about all the good things And the bad things that may be Let's talk about sex, baby Let's talk about you and me Let's talk about all the good things And the bad things that may be Let's talk about sex  Any way you want it, you can have it Talk about sex, baby Do it on the counter, we'll fuck for hours Let's talk about sex Any way you want it, you can have it Talk about sex, baby Do it in the shower, pussy power Let's talk about sex, baby  Let's talk about sex, baby Let's talk about you and me Let's talk about all the good things And the bad things that may be Let's talk about sex, baby Let's talk about you and me Let's talk about all the good things And the bad things that may be Let's talk about sex"
CRZY,Kehlani,91997463,"CrazyI go, I go, I go, I go  Everything I do, I do it with a passion If I gotta be a bitch, I'ma be a bad one I'm A.I. with the designs, du-ragging Bounce back game good, why we talkin' practice? Yeah, yeah, yeah, pull up score when I want to Best thing next to Heaven They be tryna count me out though I'm just countin', countin' blessins A real woman 'bout her paper Niggas don't know where I came from Boy I really really came up You never could say I'm lacking All this shit I've been through And it made me more of an assassin I kill 'em, I kill 'em, I kill 'em with compassion And baby, if they askin'  Tell 'em, tell 'em, tell 'em,  tell 'em I go, I go, I go, I go, crazy, crazy I go, I go, I go, I go crazy, crazy Live for the challenge, only make me stronger One more reason to turn up on 'em I go, I go, I go, I go crazy, crazy  Lit, lit, lit, lit, only L I take is to the face You showed up to see me lose But I overcome so you overcame Basic, basic, ain't nothin' bout me basic I'm crazy, I'm crazy, better watch what you say to me 'Cause Young Sway got the answers Give 'em hell, give 'em pressure VIP couch, no manners, dirty-dirty-dirty dancin' Take a look at what I did, go for circle with the wrist Whippin'-whippin' up the grits, get a handful of this nasty I got it, I got it, I got it and you gon' respect it Ain't nothin', ain't nothin' Gon' stop me from makin' it happen So baby, if they askin'  Tell 'em, tell 'em, tell 'em,  tell 'em I go, I go, I go, I go, crazy, crazy I go, I go, I go, I go, crazy, crazy Live for the challenge, only make me stronger One more reason to turn up on 'em I go, I go, I go, I go, crazy, crazy  I go, I go, I go, I go, crazy, crazy I go, I go, I go, I go, crazy, crazy"
God's Plan,Drake,1417811353,"And they wishin' and wishin' and wishin' and wishin' They wishin' on me, yuh  I been movin' calm, don't start no trouble with me Tryna keep it peaceful is a struggle for me Don't pull up at 6 AM to cuddle with me You know how I like it when you lovin' on me I don't wanna die for them to miss me Yes, I see the things that they wishin' on me Hope I got some brothers that outlive me They gon' tell the story, shit was different with me  God's plan, God's plan I hold back, sometimes I won't, yuh I feel good, sometimes I don't, ayy, don't I finessed down Weston Road, ayy, 'nessed Might go down a G.O.D., yeah, wait I go hard on Southside G, yuh, wait I make sure that north-side eat  And still, bad things It's a lot of bad things That they wishin' and wishin' and wishin' and wishin' They wishin' on me Bad things It's a lot of bad things That they wishin' and wishin' and wishin' and wishin' They wishin' on me Yuh, ayy, ayy  She say, 'Do you love me?' I tell her, 'Only partly I only love my bed and my mama, I'm sorry' Fifty Dub, I even got it tatted on me 81, they'll bring the crashers to the party And you know me Turn the O2 into the O3, dog Without 40, Oli, there'd be no me 'Magine if I never met the broskies  God's plan, God's plan I can't do this on my own, ayy, no, ayy Someone watchin' this shit close, yep, close I've been me since Scarlett Road, ayy, road, ayy Might go down as G.O.D., yeah, wait I go hard on Southside G, ayy, wait I make sure that north-side eat, yuh  And still, bad things It's a lot of bad things That they wishin' and wishin' and wishin' and wishin' They wishin' on me, yeah, yeah Bad things It's a lot of bad things That they wishin' and wishin' and wishin' and wishin' They wishin' on me, yeah"
We Don't Talk Anymore,Charlie Puth,917552500,"We don't talk anymore, we don't talk anymore We don't talk anymore, like we used to do We don't love anymore What was all of it for? Oh, we don't talk anymore, like we used to do  I just heard you found the one you've been looking You've been looking for I wish I would have known that wasn't me 'Cause even after all this time I still wonder Why I can't move on Just the way you did so easily  Don't wanna know What kind of dress you're wearing tonight If he's holdin' onto you so tight The way I did before I overdosed Should've known your love was a game Now I can't get you out of my brain Oh, it's such a shame  That we don't talk anymore, we don't talk anymore We don't talk anymore, like we used to do We don't love anymore What was all of it for? Oh, we don't talk anymore, like we used to do  I just hope you're lying next to somebody Who knows how to love you like me There must be a good reason that you're gone Every now and then I think you Might want me to come show up at your door But I'm just too afraid that I'll be wrong  Don't wanna know If you're lookin' into her eyes If she's holdin' onto you so tight The way I did before I overdosed Should've known your love was a game Now I can't get you out of my brain Oh, it's such a shame  That we don't talk anymore, we don't talk anymore We don't talk anymore, like we used to do We don't love anymore What was all of it for? Oh, we don't talk anymore, like we used to do Like we used to do  Don't wanna know What kind of dress you're wearing tonight If he's giving it to you just right The way I did before I overdosed Should've known your love was a game Now I can't get you out of my brain Oh, it's such a shame  That we don't talk anymore, we don't talk anymore We don't talk anymore, like we used to do We don't love anymore What was all of it for? Oh, we don't talk anymore, like we used to do  We don't talk anymore, oh, oh (What kind of dress you're wearing tonight) (If he's holding onto you so tight) The way I did before We don't talk anymore, oh, whoa (Should've known your love was a game) (Now I can't get you out of my brain) Oh, it's such a shame That we don't talk anymore"
Let Me,ZAYN,190678029,"Sweet baby, our sex has meaning (Sex has meaning) Know this time you'll stay 'til the morning (Stay 'til the morning) Duvet days and vanilla ice cream (Vanilla ice cream) More than just one night together exclusively (Exclusively)  Baby, let me be your man So I can love you (I can love you) And if you let me be your man Then I'll take care of you, you  For the rest of my life, for the rest of yours For the rest of my life, for the rest of yours For the rest of ours  We're drinkin' the finest label (Finest label) Dirty dancing on top of the table (Top of the table) Long walks on the beach in April (Beach in April) Yeah, I promise, darling, that I'll be faithful (Be faithful)  Baby, let me be your man (Let me be your man) So I can love you (I can love you) And if you let me be your man (Let me be your man) Then I'll take care of you (I can love you)  For the rest of my life, for the rest of yours For the rest of my life, for the rest of yours For the rest of ours  Give me your body and let me love you like I do Come a little closer and let me do those things to you This feelin' will last forever, baby, that's the truth Let me be your man so I can love you  Baby, let me be your man (Let me be your man) So I can love you (I can love you) And if you let me be your man (Let me be your man) Then I'll take care of you (I can love you)  For the rest of my life (For the rest of my life) For the rest of yours (For the rest of yours) For the rest of my life (For the rest of my life) For the rest of yours (For the rest of yours) For the rest of ours (For the rest of ours)"
Lonely Together (feat. Rita Ora),Avicii,489615154,"It's you and your world and I'm caught in the middle I caught the edge of a knife and it hurts just a little And I know, and I know, and I know, and I know that I can't be your friend It's my head or my heart, and I'm caught in the middle  My hands are tied, but not tight enough You're the high that I can't give up Oh lord, here we go  I might hate myself tomorrow But I'm on my way tonight At the bottom of a bottle You're the poison in the wine And I know I can't change you, and I I won't change I might hate myself tomorrow But I'm on my way tonight  Let's be lonely together A little less lonely together  Eyes wide shut and it feels like the first time (Oh) Before the rush to my blood was too much and we flatlined (Oh) And I know, and I know, and I know, and I know just how this ends Now I'm all messed up and it feels like the first time (Oh)  I might hate myself tomorrow But I'm on my way tonight At the bottom of a bottle You're the poison in the wine And I know I can't change you, and I I won't change I might hate myself tomorrow But I'm on my way tonight  Let's be lonely together A little less lonely together Let's be lonely together A little less lonely together  My hands are tied, but not tight enough You're the high that I can't give up Oh lord, here we go  I might hate myself tomorrow But I'm on my way tonight At the bottom of a bottle You're the poison in the wine And I know I can't change you, and I I won't change I might hate myself tomorrow But I'm on my way tonight  Let's be lonely together A little less lonely together Let's be lonely together A little less lonely together A little less lonely now A little less lonely now A little less lonely now"
